,0
R_T4HCINNOX,True
R_TAGAT_Dt,True
R_TAGt,False
R_ST8SIA53g,True
R_ST8SIA54g,True
R_RDH2a,True
R_ST8SIA55g,True
R_ST8SIA56g,True
R_STCOAtx,False
R_TALA,False
R_TAURt4_2_r,False
R_TAURtcx,False
R_STRDNCCPT1,True
R_RDH3,False
R_STRDNCCPT2,True
R_STRDNCCRNt,True
R_TAXOLte,False
R_TCHOLAt2,True
R_TCHOLAt3,True
R_TCHOLAte,False
R_STRDNCt,False
R_TCHOLAtx,False
R_SUCCtm,False
R_RDH3a,True
R_SUCCt4_2,False
R_TCYNTt,True
R_TCYNTtm,True
R_SUCCt4_3,False
R_TDCHOLAte,False
R_RDH4,False
R_TDCHOLAtx,False
R_SUCCtp,False
R_SUCD1m,False
R_TDP,True
R_TDPDRE,True
R_TDPDRR,True
R_TDPGDH,True
R_RETFA,True
R_TDPm,True
R_TETHEX3COAtx,False
R_TETHEX3t,False
R_THRt4,True
R_RETFAt,True
R_RETFAt1,True
R_THYMDt1,True
R_TETPENT3COAtx,False
R_THYMDtl,False
R_RETFAt2,True
R_THYMDtm,False
R_TETPENT3CPT1,True
R_TETPENT3CPT2,True
R_THYMt,False
R_RETH1,True
R_THYOXt2,False
R_TETPENT3CRNt,True
R_TETPENT3t,False
R_THYPX,True
R_TETPENT6COAtx,False
R_RETH1e,True
R_TETPENT6CPT1,True
R_TETPENT6CPT2,True
R_TKT1,False
R_RETH2,True
R_TKT2,False
R_TMABADH,True
R_TETPENT6CRNt,True
R_TETPENT6t,False
R_TETTET6COAtx,False
R_TMDK1,True
R_TMDK1m,True
R_TMDPK,True
R_TETTET6CPT1,True
R_TETTET6CPT2,True
R_TETTET6CRNt,True
R_TETTET6t,False
R_TMDPP,False
R_TMDPPK,True
R_THBPT4ACAMDASE,True
R_RETH2e,True
R_THCHOLSTOICtm,False
R_THD1m,False
R_TMDS,True
R_TMLYSOX,True
R_TMLYSter,True
R_TMNDNCCOAtx,False
R_THFt2,False
R_THFtl,False
R_RETHe,True
R_THFtm,False
R_RETI1,False
R_THMDt4,True
R_THMDt5,True
R_THMMPt4,False
R_TMNDNCCPT1,True
R_TMNDNCCPT2,True
R_TMNDNCCRNt,True
R_THMMPtm,True
R_TMNDNCt,False
R_RETI2,False
R_TOLBUTAMIDEte,False
R_TPI,False
R_THMP,True
R_THMPPtm,True
R_RETI3,False
R_THMTP,True
R_THMTPt,True
R_THMt2m,False
R_THMt3,False
R_THP2Ctp,False
R_THRALANaEx,True
R_TRDR,True
R_TRDR2,True
R_TRDR3,True
R_TRDRm,True
R_TREH,True
R_TREHe,True
R_THRASNNaEx,True
R_THRCYSNaEx,True
R_TRIODTHYSUFt,True
R_RETNCOA,True
R_TRIODTHYSULT,True
R_TRIODTHYt2,False
R_TRIOK,True
R_THRD_L,True
R_THRGLNNaEx,True
R_THRGLNexR,False
R_THRGLYexR,False
R_TRPHYDRO2,True
R_TRPO2,True
R_THRS,True
R_RETNGLCt,True
R_THRSERNaEx,True
R_TRPt4,True
R_TRYPTAOX,True
R_TS3,False
R_RETNGLCt2,True
R_TSTSTERONEGLCte,True
R_TSTSTERONEGLCtr,False
R_TSTSTERONESULT,True
R_TSTSTERONESte,False
R_TSTSTERONEt,False
R_TSTSTERONEtr,False
R_TSULt4_3,False
R_VITD3Hm,True
R_UDPDOLPT_L,True
R_RETNGLCt2r,True
R_UDPDOLPT_U,True
R_UDPG1P,True
R_TTDCAtr_copy1,True
R_TTDCAtr_copy2,False
R_TTDCPT1,True
R_UDPG4E,False
R_TTDCPT2,True
R_RETNGLCtr,True
R_TTDCRNt,True
R_TXA2te,False
R_TXA2tr,False
R_UDPGALt2g,True
R_UDPGALtg,False
R_UDPGD,True
R_UDPGLCAter,False
R_TXASr,True
R_TYMSFt,True
R_UDPGLCAtg,False
R_RETNt,False
R_UDPGLCter,False
R_UDPGLCtg,False
R_TYR3MO2,True
R_TYRASE,True
R_TYRCBOX,True
R_TYRDOPO,True
R_UDPGLDCg,True
R_RETNtr,True
R_TYRDOPO3,True
R_TYROXDAc,True
R_TYRTA,False
R_TYRTAim,False
R_TYRt4,True
R_UAG2EMA,True
R_UDPGNP,True
R_UDPGP,True
R_UDPXYLter,False
R_UDPXYLtg,False
R_UDPtl,False
R_UGALGTg,True
R_RETNtr2,True
R_UGALNACter,False
R_UGALNACtg,False
R_UGCG,True
R_UGLCNACtg,False
R_UAG4Ei,False
R_UAGALDP,True
R_RETt,True
R_UAGDP,True
R_UGLT,False
R_UGT1A9r,True
R_UMPK,False
R_UMPK2,False
R_UDPACGALtl,False
R_RIBFLVt3,True
R_UMPK2n,False
R_UMPK3,False
R_RIBt,False
R_UMPK3n,False
R_UMPK4,False
R_UMPK4n,False
R_UMPK5,False
R_UMPK5n,False
R_UMPK6,False
R_UMPK6n,False
R_UMPK7,False
R_UMPK7n,False
R_UMPKm,False
R_UMPKn,False
R_UMPtr,False
R_UNK2,True
R_UNK3,True
R_UPP3S,True
R_UPPDC1,True
R_UPPN,True
R_URATEt,True
R_URATEtx,True
R_URAt,False
R_URCN,True
R_UREAt,False
R_UREAt5,False
R_UREAtm,False
R_URIDK2m,False
R_URIK1,True
R_URIt,False
R_URIt4,True
R_URIt5,True
R_UROLACer,False
R_UTPtn,False
R_Uritl,False
R_Uritm,False
R_Uritn,False
R_VACCCPT1,True
R_VACCCPT2,True
R_VACCCRNt,True
R_VACCt,False
R_VALTA,False
R_VALTAim,False
R_VALt4,True
R_VALt5m,False
R_VALtec,False
R_VD3,False
R_VITD2Hm,True
R_VITD2t,True
R_VITD2tm,False
R_VITD3t,True
R_VITD3t2,True
R_VITD3tm,True
R_VITD3tm3,True
R_VLCS2p,True
R_VLCS2r,True
R_VLCSp,True
R_VLCSr,True
R_WHDDCAte,False
R_WHHDCAte,False
R_WHTSTSTERONEte,False
R_WHTTDCAte,False
R_XANDp,True
R_XANtx,True
R_XAO2x,True
R_XAOx,True
R_XOL27OHtm,False
R_XOL7AH2tm,False
R_XOL7AH2tr,False
R_XOL7AONEtr,False
R_XOLDIOLONEt,False
R_XOLDIOLONEtm,False
R_XOLEST2te,False
R_XOLESTte,False
R_XOLTRI24tc,False
R_XOLTRI24te,False
R_XOLTRI25tc,False
R_XOLTRI25te,False
R_XOLTRI27tc,False
R_XOLTRI27te,False
R_XOLTRIOLtm,False
R_XOLTRIOLtr,False
R_XSERtg,True
R_XYLK,True
R_XYLTD_D,False
R_XYLTer,True
R_XYLTt,False
R_XYLUR,False
R_XYLt,False
R_XYLtly,True
R_YVITEt,True
R_BIOMASS_mm_1_no_glygln,True
R_R03184_PLUS_R00647,False
R_R01465m,False
R_thr_mt,False
